millis,armed,roll,pitch,yaw,gx,gy,gz,err_roll,err_pitch,err_yaw,u2
121189,0,-1.59,5.01,0.57,15.56,0.56,0.31,-1.52,4.38,0.64,0.00000355
121309,0,-2.17,5.01,0.57,-3.19,-0.13,-0.13,-2.33,4.38,0.64,0.00000038
121486,0,0.84,4.99,0.57,-22.12,-0.62,-0.37,0.35,4.37,0.64,-0.00000422
121713,0,2.52,4.98,0.56,-9.19,-0.19,-0.13,2.36,4.35,0.63,-0.00000262
121757,0,2.66,4.98,0.56,0.31,-0.06,-0.06,2.60,4.35,0.63,-0.00000107
121870,0,1.54,4.98,0.56,17.44,0.25,0.31,1.64,4.35,0.63,0.00000256
121920,0,0.77,4.98,0.56,20.69,0.50,0.19,0.91,4.35,0.63,0.00000345
121947,0,-0.07,4.97,0.56,21.69,0.44,0.44,0.28,4.35,0.62,0.00000392
121964,0,-0.28.06,4.99,0.56,20.06,0.69,0.37,-0.75,4.35,0.63,0.00000401
122000,0,-1.41,4.98,0.55,17.69,0.31,0.19,-1.31,4.35,0.63,0.00000378
122032,0,-1.97,4.98,0.56,12.38,0.25,0.13,-1.79,4.35,0.63,0.00000326
122266,0,-0.48,4.98,0.57,-21.06,-0.44,-0.44,-0.76,4.35,0.64,-0.00000353
122404,0,1.92,4.98,0.57,-17.25,-0.50,-0.44,1.68,4.35,0.64,-0.00000384
122597,0,-8.56,5.35,0.46,133.69,3.44,3.31,-7.33,4.69,0.57,0.00002571
122679,0,-19.37,5.61,0.09,137.50,4.62,0.56,-18.10,4.93,0.17,0.00003035
122808,0,-33.97,5.18,-1.41,99.69,-0.69,-12.56,-33.08,4.49,-1.44,00002777
122828,0,-36.94,5.34,-1.28,106.37,3.00,0.13,-35.00,4.62,-1.23,0.00002804
122873,0,-40.61,5.16,-1.57,78.62,3.69,8.81,-39.90,4.56,-1.41,0.00002951
122945,0,-46.04,5.15,-1.66,52.13,1.37,-2.56,-45.61,4.49,-1.60,0.00002427
123098,0,-49.41,5.76,-1.25,4.00,-1.44,0.75,-49.38,5.21,-1.13,0.00001406
123119,0,-49.46,5,-1.25,5.75,-1.19,-5.19,-49.59,5.09,-1.22,0.00001471
123169,0,-49.91,5.72,-1.27,8.56,-0.62,-0.50,-49.89,5.10,-1.20,0.00001566
123446,0,-48.98,5.71,-1.21,-12.50,0.44,0.19,-49.17,5.09,-1.14,0.00001172
123515,0,-48.44,5.72,-1.21,-0.88,0.88,0.06,-48.52,5.08,-1.14,0.00001277
123600,0,-48.22,5.72,-1.16,-9.81,-0.50,-0.19,-48.37,5.08,-1.09,0.00001240
123785,0,-47.36,5.71,-1.14,-13.00,-1.31,-0.69,-47.68,5.09,-1.08,0.00001068
123834,0,-46.89,5.73,-1.11,-7.69,-1.19,-1.31,-47.04,5.10,04,0.00001159
123856,0,-46.68,5.72,-1.11,-8.13,0.06,-0.06,-46.90,5.09,-1.04,0.00001178
123901,0,-46.22,5.73,-1.09,-14.38,0.00,-0.06,-46.54,5.09,-1.02,0.000991
123947,0,-45.58,5.73,-1.10,-17.06,-0.62,-0.44,-45.99,5.11,-1.03,0.00000963
124079,0,-44.21,5.75,-1.04,-16.06,0.25,0.06,-44.61,5.11,-0.97,0.00000999
124121,0,-43.27,5.75,-1.03,-25.37,-0.81,-0.56,-43.85,5.12,-0.97,00.00000674
124177,0,-42.07,5.76,-0.98,-33.19,-1.12,-1.31,-42.78,5.13,-0.94,0.00000635
124247,0,-39.05,5.78,-0.86,-52.88,-1.87,-1.94,-40.21,5.15,-0.84,0.00000252
124297,0,-35.20,5.76,-0.78,-90.37,-1.87,-2.1,-35.27,5.13,-0.71,-0.00000686
124321,0,-32.27,5.72,-0.69,-105.81,-2.87,-1.50,-33.37,5.11,-0.65,-0.00000820
124435,0,-17.15,5.48,-0.25,-166.06,-4.37,-2.94,-18.83,4.89,-0.22,-0.00002382
124542,0,30.21,4.21,0.64,-274.31,-6.62,-6.81,27.49,3.66,0.68,-0.00005648
124595,0,40.37,3.66,0.88,-240.62,-8.06,-15.88,35.44,3.35,0.80,-0.00005985
124646,0,50.08,3.30,0.79,-193.69,9,0.25,50.01,2.67,0.86,-0.00004949
124670,0,55.23,3.23,0.62,-164.50,-6.31,1.31,53.57,2.62,0.75,-0.00004978
124938,0,71.41,2.61,-0.02,-81.12,-1.37,-3.25,70.56,2.02,0.06,-0.00003578
125009,0,76.74,2.40,-0.39,-51.75,-7.19,0.44,75.72,1.80,-0.16,-0.00003135
125166,0,78.11,2.22,-0.55,-33.00,-2.75,-4.94,77.45,1.67,-0.50,-02588
125183,0,78.69,2.28,-0.51,-16.69,-1.19,0.81,78.46,1.64,-0.43,-0.00002532
125325,0,77.15,2.28,-0.44,45.81,-1.94,2.50,77.53,1.64,-0.35,-0.00001405
125383,0,73.03,2.24,-0.28,69.19,1.06,1.62,73.63,1.59,-0.22,-0.00000854
125472,0,66.75,2.49,-0.06,89.87,4.00,0.75,68.45,1.82,-0.05,-0.00000320
125505,0,63.79,2.58,0.05,105.69,5.69,0.75,64.74,1.91,0.07,0.00000081
125557,0,58.15,2.85,0.29,124.87,7.69,3.19,59.29,2.15,0.31,0.9
125593,0,54.38,3.08,0.51,132.19,12.69,2.44,55.58,2.37,0.49,0.00000855
125625,0,48.96,3.42,0.81,147.25,5.87,0.56,50.31,2.75,0.83,0.00001141
125721,0,32.10,4.03,1.04,145.37,6.50,-1.31,33.43,3.35,1.07,0.00001894
125938,0,8.45,4.87,0.74,10.44,-0.31,1.94,8.65,4.23,0.85,-0.00000124
125972,0,7.77,4.92,0.77,26.44,2.06,-1.87,7.96,4.28,0.81,0.00000221
126017,0,7.19,4.93,0.6,39.00,2.31,-0.44,6.40,4.31,0.83,0.00000527
126049,0,5.7.09,5.00,0.74,31.81,0.37,1.56,5.66,4.35,0.83,0.00000532
126130,0,2.58,5.06,0.67,34.69,1.44,0.69,2.84,4.42,0.75,0.00000527
126163,0,1.17,5.10,0.67,34.75,0.19,0.62,1.44,4.47,0.75,0.00000647
126197,0,0.22,5.13,0.63,32.13,1.81,0.94,0.47,4.48,0.70,0.00000576
126256,0,-1.14,5.18,0.62,22.56,0.81,0.88,-0.99,4.54,0.70,9
126276,0,-1.67,5.18,0.61,16.06,0.37,-0.75,-1.58,4.55,0.67,0.00000416
126321,0,-1.88,5.20,0.62,2.62,0.62,0.50,-1.95,4.57,0.71,0.00000207
126391,0,-0.84,5.18,0.61,-22.19,-0.88,0.44,-1.13,4.56,0.68,-0.00000369
126555,0,0.02,5.16,0.65,-23.19,-0.75,-0.62,-0.27,4.54,0.71,-0.00000403
126612,0,1.54,5.11,0.68,-16.87,-0.94,-0.37,1.30,4.49,0.75,-0.00000362
126643,0,2.08,5.11,0.72,-16.00,-0.25,-0.88,1.72,4.48,0.76,-0.00000295
126725,0,3.06,5.07,0.70,-14.62,-0.75,0.50,2.87,4.45,0.77,-0.00000368
126778,0,3.29,5.07,0.69,-0.56,0.37,-0.31,3.22,4.44,0.76,-0.00000161
126821,0,2.94,5.06,0.68,14.13,0.44,0.44,3.00,4.43,0.76,0.00000107
126940,0,1.07,5.11,0.67,14.69,0.62,0.94,1.14,4.47,0.75,0.00000242
126971,0,0.41,5.12,0.67,17.62,0.56,0.13,0.69,4.49,0.74,0.00000290
127015,0,-0.11,5.12,0.66,19.12,0.31,0.19,0.00,4.49,0.73,0.00000336
127066,0,-1.52,5.15,0.67,16.37,0.25,-0.31,-1.29,4.52,0.74,0.00000351
127111,0,-1.76,5.15,0.66,3.87,0.13,0.37,-1.78,4.52,0.74,0.00000204
127239,0,-0.51,5.12,0.67,-16.56,-0.62,-0.06,-0.74,4.49,0.74,-0.00000262
127306,0,2.74,5.07,0.69,-15.75,-0.44,0.00,2.52,4.44,0.76,-0.00000393
127346,0,3.09,5.07,0.68,-4.62,-0.25,-0.50,2.97,4.44,0.76,-0.00000273
127515,0,1.79,5.06,0.67,14.62,-0.06,0.50,1.86,4.43,0.74,0.00000168
127547,0,1.28,5.07,0.67,19.19,0.50,0.06,1.39,4.43,0.74,0.00000289
127586,0,0.43,5.09,0.67,23.25,0.69,0.25,0.58,4.45,0.74,0.00000399
127684,0,-1.39,5.12,0.67,6.75,0.19,0.44,-1.39,4.49,0.74,0.00000208
127746,0,-1.52,5.12,0.67,0.06,0.06,0.13,-1.59,4.49,0.74,0.00000070
127934,0,0.51,5.08,0.67,-23.25,-0.56,-0.31,0.21,4.45,0.74,-0.00000426
128043,0,2.43,5.06,0.67,-11.19,-0.31,-0.50,2.26,4.43,0.73,-0.00000292
128201,0,2.22,5.05,0.65,13.81,0.37,0.00,2.44,4.42,0.72,0.00000148
128235,0,1.68,5.05,0.66,19.31,0.44,0.19,1.80,4.43,0.72,0.00000289
128269,0,0.88,5.07,0.65,20.06,0.62,0.31,1.02,4.44,0.72,0.00000349
128392,0,-0.92,5.07,0.65,14.50,0.56,0.13,-0.85,4.45,0.72,0.00000295
128441,0,-1.48,5.07,0.65,9.63,0.31,0.00,-1.46,4.45,0.72,0.00000254
128717,0,-0.08,5.07,0.65,-17.75,-0.62,-0.50,-0.49,4.45,0.72,-0.00000308
128854,0,1.81,5.06,0.65,-18.31,-0.44,-0.31,1.58,4.43,0.72,-0.00000383
128961,0,2.86,5.05,0.65,1.00,0.13,0.06,2.80,4.43,0.72,-0.00000136
129014,0,2.63,5.05,0.65,7.31,0.31,0.00,2.64,4.42,0.72,0.00000038
129046,0,2.21,5.05,0.64,11.44,0.25,0.25,2.26,4.42,0.72,0.00000135
129090,0,1.66,5.04,0.65,15.00,0.37,0.44,1.74,4.41,0.72,0.00000193
129140,0,0.42,5.06,0.64,20.31,0.56,0.31,0.55,4.43,0.71,0.00000347
129192,0,-0.35,5.07,0.64,19.00,0.56,0.25,-0.24,4.44,0.71,0.00000380
129322,0,-1.56,5.08,0.64,1.69,0.19,0.00,-1.62,4.45,0.72,-0.00000280
129359,0,-0.06,5.07,0.64,-18.31,-0.50,-0.25,-0.50,4.44,0.71,-0.00000307
129590,0,2.76,5.03,0.64,-2.00,0.06,0.06,2.67,4.40,0.71,-0.00000136
129623,0,2.65,5.03,0.63,4.87,0.00,0.19,2.63,4.40,0.71,-0.00000020
129721,0,1.17,5.02,0.63,18.31,0.56,0.37,1.28,4.39,0.70,0.00000300
129769,0,0.44,5.04,0.64,18.44,0.44,0.37,0.73,4.40,0.70,0.00000318
129976,0,-1.36,5.05,0.63,-3.62,-0.19,-0.19,-1.46,4.42,0.70,0.00000009
130055,0,-0.53,5.05,0.63,-14.69,-0.37,-0.37,-0.74,4.42,0.70,-0.00000237
130422,0,1.87,5.03,0.61,14.56,0.44,0.37,1.95,4.40,0.68,0.00000192
130467,0,1.22,5.03,0.61,16.94,0.31,0.37,1.49,4.40,0.68,0.00000258
130587,0,-0.81,5.06,0.61,13.31,0.31,0.19,-0.1.11,4.43,0.68,0.00000226
130653,0,-1.34,5.05,0.61,3.50,0.25,0.00,-1.37,4.42,0.68,0.00000127
130697,0,-1.33,5.05,0.61,-2.25,0.00,-0.19,-1.42,4.42,0.68,0.00
130733,0,-1.09,5.05,0.61,-8.37,-0.13,-0.31,-1.31,4.42,0.68,-0.00000059
130770,0,-0.65,5.06,0.61,-12.44,-0.25,-0.31,-0.97,4.43,0.68,-0.00000179
130975,0,2.38,5.03,0.60,-12.13,-0.25,-0.37,2.20,4.40,0.67,-0.00000314
131048,0,2.80,5.02,0.60,-2.50,-0.06,0.00,2.71,4.9,0.67,-0.00000034
131092,0,2.66,5.02,0.60,5.31,0.06,0.193,2.59,4.39,0.67,0.00000026
131110,0,2.40,5.02,0.60,10.06,0.25,0.25,2.43,4.39,0.66,0.00000063
131154,0,2.02,5.02,0.59,13.75,0.31,0.19,2.08,4.39,0.66,0.00000176
131344,0,-1.07,5.04,0.59,10.44,0.25,0.00,-1.04,4.42,0.66,0.00000245
131457,0,-1.07,5.04,0.59,-8.13,-0.19,-0.13,-1.22,4.41,0.66,-0.00000097
131574,0,0.62,5.04,0.59,-18.37,-0.50,-0.44,0.38,4.41,0.66,-0.00000333
131656,0,1.79,5.03,0.58,-16.37,-0.31,-0.37,1.57,4.40,0.65,-0.00000361
131802,0,2.62,5.02,0.58,3.19,0.06,0.00,2.64,4.39,0.64,-0.00000038
131853,0,2.39,5.02,0.57,8.88,0.37,0.25,2.41,4.39,0.65,0.00000070
132037,0,-0.65,5.01,0.57,13.56,0.44,0.44,-0.44,4.39,0.64,0.00000295
132148,0,-1.30,5.02,0.57,-1.12,-0.06,-0.06,-1.38,4.39,0.64,0.00000074
132190,0,-1.11,5.02,0.57,-5.69,-0.25,-0.13,-1.30,4.39,0.64,-0.00000039
132273,0,-0.28,5.02,0.57,-15.56,-0.44,-0.25,-0.50,4.38,0.64,-0.00000255
132378,0,1.69,5.01,0.56,-16.19,-0.31,-0.25,1.47,4.38,0.63,-0.00000345
132500,0,2.70,5.00,0.56,-3.37,0.00,0.00,2.60,4.37,0.63,-0.00000164
132542,0,2.66,5.00,0.56,2.62,0.06,0.06,2.61,4.37,0.63,-0.00000056
132660,0,1.33,5.00,0.56,16.06,0.37,0.31,77,4.37,0.62,0.00000289
132700,0,0.50,5.00,0.55,17.31,0.564,0.19,0.43,4.37,0.62,0.00000307
132722,0,0.16,5.00,0.55,17.06,0.50,0.25,0.26,4.37,0.62,0.00000311
132829,0,-1.22,5.00,0.56,6.81,0.19,0.19,-1.17,4.37,0.62,0.00000185
132870,0,-1.29,5.00,0.55,0.75,0.00,-0.06,-1.36,4.37,0.62,0.00000081
132953,0,-0.84,5.01,0.55,-10.25,-0.13,-0.25,-1.00,4.38,0.62,-0.00000119
133000,0,-0.34,5.00,0.55,-14.62,-0.37,-0.31,-0.55,4.37,0.62,-0.00000214
133080,0,0.97,5.01,0.55,-17.69,-0.50,-0.25,0.56,4.38,0.62,-0.00000340
133115,0,1.45,5.00,0.55,-16.25,-0.37,-0.44,1.22,4.37,0.62,-0.00000345
133182,0,2.34,4.99,0.54,-8.00,-0.19,-0.13,2.20,4.36,0.62,-0.00000233
133227,0,2.50,4.99,0.54,-2.50,0.00,-0.06,2.41,4.36,0.61,-0.00000167
133289,0,2.25,4.99,0.54,7.50,0.31,0.13,2.26,4.36,0.61,0.00000051
133418,0,0.61,5.00,0.54,17.06,0.62,0.06,0.71,4.36,0.61,0.00000294
133474,0,-0.04,5.00,0.54,16.44,0.50,0.25,0.05,4.37,0.61,0.00000308
133529,0,-0.97,5.01,0.54,11.19,0.25,0.13,-0.93,4.38,0.61,0.00000243
133568,0,-1.27,5.00,0.54,5.75,0.37,0.13,-1.29,4.37,0.61,0.00000170
133683,0,-0.98,5.01,0.54,-9.75,-0.19,-0.25,-1.15,4.38,0.61,-0.00000125
133748,0,0.12,5.00,0.54,-16.37,-0.44,-0.37,-0.11,4.37,0.61,-0.00000296
133799,0,0.78,5.01,0.54,-17.31,-0.50,-0.37,0.54,4.38,0.61,-0.00000331
133870,0,1.98,5.01,0.54,-13.06,-0.25,-0.37,1.65,4.37,0.61,-0.00000317
133916,0,2.30,5.01,0.54,-9.88,-0.25,-0.31,2.14,4.38,0.61,-0.00000259
133977,0,2.59,5.01,0.54,1.19,0.13,-0.06,2.54,4.38,0.61,-0.00000074
134009,0,2.40,5.01,0.54,7.06,0.25,0.19,2.46,4.38,0.61,0.00000007
134085,0,1.77,5.00,0.54,13..06,0.44,0.25,1.70,4.37,0.61,0.00000198
134105,0,1.49,5.00,0.54,14.94,0.37,0.25,1.56,4.37,0.61,0.00000215
134207,0,-0.22,5.02,0.54,14.75,0.44,0.31,-0.15,4.39,0.61,0.00000292
134253,0,-0.71,5.03,0.54,11.25,0.44,0.25,-0.67,4.40,0.61,0.00000255
134480,0,0.25,5.02,0.54,-15.56,-0.37,-0.31,-0.13,4.39,0.61,-0.00000272
134559,0,1.38,5.02,0.54,-16.31,-0.75,-0.50,1.16,4.39,0.61,-0.00000341
134611,0,1.97,5.01,0.54,-14.06,-0.50,-0.37,1.77,4.39,0.61,-0.00000323
134717,0,2.61,5.01,0.53,0.50,0.13,-0.13,2.55,4.38,0.60,-0.00000087
134778,0,2.17,5.01,0.53,8.6.88,0.37,0.19,2.10,4.38,0.60,0.00000100
134812,0,1.94,5.01,0.53,11.75,0.44,0.19,1.99,4.38,0.60,0.00000145
134899,0,0.29,5.01,0.53,15.81,0.56,0.19,0.37,4.38,0.60,0.00000289
135062,0,-0.15,5.02,0.53,14.50,0.62,0.19,-0.08,4.38,0.60,0.00000282
135106,0,-0.75,5.01,0.53,10.50,0.25,0.06,-0.72,4.38,0.59,0.00000228
135937,0,2.33,4.99,0.51,6.50,0.25,0.06,2.33,4.36,0.58,0.00000011
136042,0,0.97,4.98,0.51,15.31,0.56,0.19,1.20,4.36,0.58,0.00000241
136072,0,0.50,4.99,0.51,15.88,0.44,0.13,0.58,4.36,0.58,0.00000277
136115,0,-1.10,4.99,0.51,2.12,0.06,-0.06,-1.15,4.36,0.58,0.00000094
136168,0,-1.04,4.99,0.51,-3.69,-0.19,-0.25,-1.14,4.36,0.58,0.00000013
136221,0,-0.77,4.99,0.51,-8.88,-0.25,-0.13,-0.99,4.36,0.58,-0.0000000327
136240,0,1.31,4.98,0.51,-15.88,-0.44,-0.44,1.09,4.35,0.58,-0.00000326
136291,0,1.85,4.97,0.51,-13.44,-0.37,-0.37,1.65,4.34,0.57,-0.00000306
136428,0,2.25,4.95,0.71,-20.00,-1.06,-7.25,1.97,4.33,0.71,-0.00000273
136464,0,2.53,4.93,0.80,-27.623.81,-9.06,-9.19,15.70,3.63,1.52,-0.00003487
136518,0,24.69,3.83,1.51,-190.81,-3.94,0.88,22.78,3.24,1.59,-0.00004127
136623,0,41.88,2.90,1.42,-166,-10.00,-4.75,41.81,2.27,1.49,-0.00004161
136693,0,51.99,2.52,1.24,-138.69,-2.81,-2,53.03,1.84,1.30,-0.00003595
136792,0,61.46,1.94,0.90,-92.06,-4.50,-2.19,60.51,1.35,1.00,-0.00003323
136864,0,68.61,1.72,0.59,-92.94,-7.37,-1.81,67.65,1.13,0.72,-0.00003545
136912,0,72.32,1.46,0.15,-98.06,-17.00,-3.06,71.30,0.91,0.37,-0.00003723
136949,0,76.14,1.40,-0.30,-101.69,-4.62,7.25,75.08,0.72,-0.16,-0.00003876
137075,0,87.91,2.06,-0.95,-93.19,-1.44,-2.87,86.93,1.46,-0.87,-0.004148
137096,0,90.44,2.00,-1.04,-85.06,-4.75,0.75,88.71,1.38,-0.89,-0.00004108
137146,0,93.64,1.99,-1.12,-79.94,-1.50,-2.44,92.00,1.40,-1.03,-0.00004097
137182,0,96.41,2.01,-1.25,-68.00,-2.25,-1.00,95.01,1.37,-1.13,-0.00003962
137220,0,98.84,2.01,-1.37,-60.06,-2.19,0.75,97.59,1.36,-1.24,-0.00003873
137318,0,104.89,1.95,-1.48,-47.00,-5.31,-1.56,103.88,1.33,-1.31,-0.00003828
137375,0,106.75,1.98,-1.57,-49.44,-1.62,0.75,105.72,1.33,-1.48,-0.000003837
137411,0,108.36,2.00,-1.65,-37.12,-1.06,0.31,107.93,1.37,-1.56,-0.00003790
137473,0,110.82,1.93,-1.67,-39.56,1.25,0.88,110.00,1.29,-1.61,-0.00003707
137542,0,112.47,1.97,-1.74,-25.19,-3.31,-0.25,112.10,1.34,-1.67,-0.00003577
137562,0,113.05,1.96,-1.78,-18.12,-0.75,-0.37,112.80,1.33,-1.70,-0.00003534
137612,0,113.57,1.96,-1.79,-11.69,0.50,-1.25,113.3862,1.31,-1.73,-0.00003371
137716,0,115.05,1.96,-1.83,-12.25,-0.37,-0.13,114.88,1.33,-1.76,-0.00003470
137851,0,115.51,1.92,-1.85,-3.50,0.19,-0.750,115.52,1.29,-1.78,-0.00003269
137949,0,115.34,1.89,-1.86,6.12,0.25,-0.44,115.41,1.26,-1.78,-0.00003115
138032,0,114.82,1.85,-1.82,4.62,1.37,-0.25,114.80,1.23,-1.76,-0.00003056
138106,0,114.63,1.84,-1.82,3.06,0.13,-0.06,114.58,1.21,-1.75,-0.00003138
138234,0,114.28,1.81,-1.82,0.69,0.50,-0.19,114.22,1.18,-1.75,-0.00003151
138290,0,114.19,1.81,-1.82,1.75,-0.19,0.00,114.14,1.18,-1.75,-0.00003134
138368,0,113.89,1.79,-1.82,2.37,0.31,-0.50,113.85,1.17,-1.75,-0.00003100
138448,0,113.81,1.78,-1.82,0.69,0.06,0.19,113.77,1.15,-1.75,-0.00003155
138482,0,113.72,1.78,-1.82,3.75,0.06,-0.25,113.69,1.15,-1.75,-0.00003104
138518,0,113.49,1.77,-1.82,7.12,0.31,-0.56,113.50,1.14,-1.75,-0.00003038
138539,0,113.40,74,-1.83,9.44,0.19,-0.62,113.16,1.12,-1.76,-0.00002965
138591,0,112.76,1.73,-1.83,10.06,0.44,-0.25,112.79,1.10,-1.76,-0.00002945
138777,0,110.76,1.71,-1.82,1.06,1.12,-0.50,110.58,1.08,-1.75,-0.00002839
138819,0,109.89,1.69,-1.79,12.69,0.94,-0.31,109.94,1.07,-1.72,-0.00002803
138998,0,108.59,1.66,-1.75,5.69,0.31,0.50,108,1.03,-1.68,-0.00002901
139085,0,107.77,1.66,-1.75,9.69,0.31,-0.25,107.80,1.03,-1.68,-0.00002811
139169,0,107.11,1.65,-1.75,7.12,0.06,0.19,107.11,1.02,-1.69,-0.00002832
139217,0,106.86,1.65,-1.76,4.94,0.19,0.06,106.84,1.02,-1.68,-0.00002
139255,0,106.68,1.65,-1.75,5.44,0.44,-0.13,106.65,1.02,-1.69,-0.00002870
139441,0,104.10,1.62,-1.68,21.62,0.50,0.31,104.45,0.99,-1.62,-0.00002503
139461,0,2.99,1.63,-1.62,35.88,1.87,0.25,103.26,1.01,-1.57,-0.00002378
139515,0,101.14,1.59,-1.53,54.44,2.81,-1.00,101.60,0.97,-1.49,-0.00001971
139897,0,65.71,2.52,-0.07,232.62,9.44,2.19,67.90,1.83,-0.08,0.00002344
139955,0,46.41,3.30,0.57,266.94,3.31,6.31,48.93,2.61,0.66,0.00003391
139990,0,35.73,3.71,0.63,278.06,11.19,6.06,41.07,2.85,0.68,0.00003911
140224,0,10.75,4.62,0.57,152.31,6.62,3.31,12.16,3.92,0.66,0.00002855
140434,0,-0.46,4.93,0.34,8.31,-1.31,-2.75,-0.46,4.33,0.39,0.00000333
140538,0,6.92,4.76,0.43,-14.25,-0.25,1.19,6.71,4.13,0.51,-0.00000568
140572,0,6.89,4.78,0.39,7.87,-0.37,-1.00,6.89,4.16,0.45,-0.00000122
140845,0,2.07,4.93,0.35,20.31,1.87,1.87,2.21,4.28,0.43,0.00000337
140884,0,1.34,4.90,0.31,16.50,-1.00,1.56,1.43,4.28,0.39,0.00000334
141112,0,-0.33,4.96,0.35,-8.81,0.31,-0.13,-0.49,4.33,0.42,-0.00000134
141145,0,0.01,4.95,0.38,-10.44,-0.69,-0.81,-0.16,4.33,0.44,-0.00000142
141211,0,0.70,4.93,0.44,-17.44,0.88,-2.87,0.46,4.29,0.48,-08
141230,0,1.52,4.91,0.44,-28.44,-0.81,0.56,0.85,4.30,0.52,-0.00000437
141263,0,2.69,4.86,0.46,-42.06,-1.25,-1.75,2.22,4.24,0.52,-0.00000810
141337,0,5.24,4.80,0.47,-18.12,-1.69,1.37,4.99,4.18,0.56,-0.00000589
141371,0,5.50,4.82,0.39,-2.37,1.62,1.69,5.41,4.17,0.47,-0.00000303
141436,0,5.36,4.82,0.33,12.06,0.69,1.81,5.47,4.19,0.44,-0.00000146
141528,0,3.87,4.89,0.37,-0.69,2.44,1.19,3.79,4.24,0.45,-0.00000019
141577,0,3.82,4.88,0.33,1.81,-1.75,1.00,3.77,4.27,0.42,-0.00000063
141616,0,3.76,4.87,0.36,6.19,-0.25,0.00,3.75,4.24,0.43,-0.00000068
141675,0,-1.64,5.04,0.37,63.75,2.62,3.94,-1.10,4.38,0.47,0.00001149
141880,0,-28.18,5.13,-1.56,106.19,-0.37,1.56,-26.25,4.51,-1.42,0.00002536
141940,0,-37.56,5.09,-1.69,127.31,0.94,2.06,-36.39,4.46,-1.61,0.00003329
141990,0,-42.09,5.05,-1.82,112.44,-1.00,5.81,-41.07,4.39,-1.77,0.00003269
142081,0,-54.72,5.55,-1.65,126.75,2.00,-12.94,-52.37,4.69,-1.70,0.00003791
142166,0,-63.48,5.68,-1.91,103.31,6.12,5.12,-61.51,5.04,-1.71,0.00003668
142214,0,-67.33,5.69,-2.08,97.31,4.56,2.12,-65.49,5.05,-,0.00003625
142251,0,-70.82,5.64,-2.20,88.19,0.62,1.56,-69.19,5.02,-2.10,0.00003568
142433,0,-83.06,5.45,-2.55,49.00,2.94,-0.88,-82.65,4.81,-2.46,0.00003223
142449,0,-83,5.41,-2.58,40.00,-0.75,-1.06,-84.31,4.77,-2.52,0.00003066
142508,0,-86.05,5.38,-2.64,30.94,-0.37,0.94,-85.82,4.76,-2.57,0.00003019
142686,0,-88.90,5.36,-2.73,11.19,-0.69,25,-89.06,4.74,-2.65,0.00002653
142779,0,-89.69,5.39,-2.73,1.25,-0.25,0.81,-89.75,4.77,-2.66,0.00002552
142860,0,-90.03,5.41,-2.74,5.50,0.25,-0.31,-90.04,4.78,-2.67,0.00002577
142899,0,-90.10,5.44,-2.73,0.37,-1.06,-0.56,-90.18,4.80,-2.67,0.0000491
142937,0,-90.00,5.44,-2.72,-5.56,0.06,-0.56,-90.13,4.81,-2.65,0.00002436
143059,0,-88.99,5.60,-2.70,-7.56,-1.25,-0.06,-89.13,4.97,-2.64,0002328
143074,0,-88.81,5.61,-2.65,-4.56,-1.00,0.13,-88.93,4.97,-2.60,0.00002359
143126,0,-88.62,5.63,-2.64,-5.87,-1.06,-0.06,-88.74,4.99,-2.58,0.00002358
143164,0,-88.35,5.67,-2.63,-9.00,-0.62,-0.25,-88.50,5.03,-2.56,0.00002307
143302,0,-87.35,5.70,-2.60,-0.19,0.06,0.00,-87.44,5.07,-2.53,0.00002348
143354,0,-87.32,5.71,-2.60,-2.19,-0.25,-0.25,-87.42,5.08,-2.53,0.00002419
143371,0,-.22,5.73,-2.60,-4.12,-0.44,-0.19,-87.33,5.10,-2.53,0.00002376
143427,0,-86.97,5.74,-2.60,-7.37,0.19,-0.50,-87.10,5.11,-2.53,0.00002294
143535,0,-85.72,5.87,-2.59,-13.75,-0.13,-0.88,-86.04,5.22,-2.51,0.00002140
143585,0,-85.12,5.89,-2.58,-16.62,-0.62,0.37,-85.50,5.25,-2.52,0.00002082
143603,0,-84.38,5.89,-2.58,-21.06,-0.62,0.00,-84.65,5.26,-2.51,0.00002004
143660,0,-83.47,5.90,-2.55,-25.56,-0.75,0.00,-84.01,5.27,-2.49,0.00001908
143748,0,-80.90,6.00,-2.48,-38.63,-0.69,-0.56,-81.34,5.36,-2.42,0.0000156
143771,0,-79.68,6.00,-2.46,-43.75,-1.00,0.25,-80.59,5.38,-2.40,0.00001494
143821,0,-77.75,6.04,-2.38,-53.88,-1.87,-1.12,-78.84,5.39,-2.36,0.00001288
143859,0,-75.36,6.08,-2.32,-66.31,-1.25,-1.56,-76.08,5.44,-2.27,0.00001018
144001,0,-61.90,6.18,-2.04,-118.38,-1.12,-3.37,-64.21,5.52,-2.00,-0.00000219
144104,0,-43.29,6.12,-1.28,-222.06,-4.25,-4.94,-45.52,5.48,-1.28,-0.00002693
144338,0,-20.56,5.82,-0.55,-246.00,-8.88,-6.19,-21.02,5.25,-0.57,-0.00003714
144389,0,-6.67,5.61,-0.29,-241.50,-6.19,-6.37,-11.44,5.09,-0.36,-0.00004175
144464,0,11.38,5.18,0.03,-217.12,-6.44,-1.69,7.15,4.66,0.07,-0.00004277
144607,0,26.56,4.73,0.34,-24.56,-3.50,-1.44,26.25,4.13,0.41,-0.00001453
